QId,PostUserId,Vote,Time,days
120.0,99.0,2,2011-06-08,7
280.0,23.0,2,2011-06-08,7
280.0,23.0,2,2011-06-08,7
286.0,23.0,2,2011-06-08,7
273.0,22.0,2,2011-06-08,7
286.0,23.0,2,2011-06-08,7
286.0,86.0,2,2011-06-08,7
286.0,57.0,2,2011-06-08,7
286.0,86.0,2,2011-06-08,7
286.0,57.0,2,2011-06-08,7
292.0,17.0,2,2011-06-08,7
292.0,82.0,2,2011-06-08,7
247.0,23.0,2,2011-06-08,7
247.0,22.0,2,2011-06-08,7
155.0,22.0,2,2011-06-08,7
292.0,23.0,2,2011-06-08,7
245.0,40.0,2,2011-06-08,7
292.0,23.0,2,2011-06-08,7
292.0,23.0,2,2011-06-08,7
280.0,23.0,2,2011-06-08,7
3.0,68.0,2,2011-06-08,7
292.0,82.0,2,2011-06-08,7
292.0,17.0,2,2011-06-08,7
88.0,8.0,3,2011-06-08,7
88.0,20.0,2,2011-06-08,7
135.0,9.0,2,2011-06-08,7
25.0,23.0,2,2011-06-08,7
211.0,23.0,2,2011-06-08,7
297.0,23.0,2,2011-06-08,7
297.0,23.0,2,2011-06-08,7
292.0,23.0,2,2011-06-08,7
222.0,22.0,2,2011-06-08,7
297.0,23.0,2,2011-06-08,7
297.0,29.0,2,2011-06-08,7
273.0,51.0,2,2011-06-08,7
210.0,61.0,2,2011-06-08,7
81.0,57.0,2,2011-06-08,7
127.0,46.0,2,2011-06-08,7
306.0,57.0,2,2011-06-08,7
292.0,23.0,2,2011-06-08,7
297.0,23.0,2,2011-06-08,7
240.0,22.0,2,2011-06-08,7
210.0,61.0,2,2011-06-08,7
120.0,99.0,2,2011-06-08,7
306.0,23.0,2,2011-06-08,7
240.0,159.0,2,2011-06-09,8
2.0,46.0,2,2011-06-09,8
308.0,51.0,2,2011-06-09,8
297.0,23.0,2,2011-06-09,8
292.0,23.0,2,2011-06-09,8
308.0,51.0,2,2011-06-09,8
306.0,23.0,2,2011-06-09,8
306.0,57.0,2,2011-06-09,8
306.0,16.0,2,2011-06-09,8
297.0,23.0,2,2011-06-09,8
297.0,29.0,2,2011-06-09,8
292.0,23.0,2,2011-06-09,8
292.0,82.0,2,2011-06-09,8
292.0,17.0,2,2011-06-09,8
292.0,170.0,2,2011-06-09,8
289.0,159.0,2,2011-06-09,8
289.0,168.0,2,2011-06-09,8
286.0,23.0,2,2011-06-09,8
286.0,57.0,2,2011-06-09,8
286.0,86.0,2,2011-06-09,8
286.0,143.0,2,2011-06-09,8
280.0,23.0,2,2011-06-09,8
286.0,23.0,2,2011-06-09,8
280.0,23.0,2,2011-06-09,8
127.0,46.0,2,2011-06-09,8
292.0,17.0,2,2011-06-09,8
308.0,51.0,2,2011-06-09,8
232.0,51.0,2,2011-06-09,8
225.0,13.0,2,2011-06-09,8
223.0,22.0,2,2011-06-09,8
155.0,22.0,2,2011-06-09,8
280.0,23.0,2,2011-06-09,8
314.0,23.0,2,2011-06-09,8
210.0,61.0,2,2011-06-09,8
240.0,22.0,2,2011-06-09,8
28.0,23.0,2,2011-06-09,8
8.0,23.0,2,2011-06-09,8
8.0,4.0,2,2011-06-09,8
314.0,23.0,2,2011-06-09,8
308.0,51.0,2,2011-06-09,8
155.0,86.0,2,2011-06-09,8
308.0,51.0,2,2011-06-09,8
88.0,20.0,2,2011-06-09,8
88.0,71.0,2,2011-06-09,8
135.0,22.0,2,2011-06-09,8
135.0,9.0,2,2011-06-09,8
248.0,81.0,2,2011-06-09,8
120.0,99.0,2,2011-06-09,8
177.0,57.0,2,2011-06-09,8
116.0,23.0,2,2011-06-09,8
125.0,23.0,2,2011-06-09,8
125.0,81.0,2,2011-06-09,8
286.0,23.0,2,2011-06-09,8
286.0,86.0,2,2011-06-09,8
246.0,51.0,2,2011-06-09,8
210.0,61.0,2,2011-06-09,8
14.0,22.0,2,2011-06-09,8
240.0,22.0,2,2011-06-09,8
240.0,23.0,2,2011-06-09,8
245.0,51.0,2,2011-06-09,8
211.0,160.0,2,2011-06-09,8
232.0,51.0,2,2011-06-09,8
138.0,68.0,2,2011-06-09,8
