QId,PostUserId,Vote,Time,days
335.0,96.0,2,2013-09-30,6
334.0,42.0,2,2013-09-30,6
332.0,13.0,2,2013-09-30,6
331.0,13.0,2,2013-09-30,6
328.0,19.0,2,2013-09-30,6
322.0,45.0,2,2013-09-30,6
321.0,19.0,2,2013-09-30,6
310.0,83.0,2,2013-09-30,6
307.0,83.0,2,2013-09-30,6
305.0,83.0,2,2013-09-30,6
304.0,83.0,2,2013-09-30,6
296.0,96.0,2,2013-09-30,6
138.0,96.0,2,2013-09-30,6
24.0,19.0,2,2013-09-30,6
16.0,41.0,2,2013-09-30,6
42.0,39.0,2,2013-09-30,6
3.0,7.0,2,2013-09-30,6
9.0,28.0,2,2013-09-30,6
266.0,69.0,2,2013-09-30,6
381.0,150.0,2,2013-09-30,6
131.0,96.0,2,2013-09-30,6
420.0,42.0,2,2013-09-30,6
408.0,19.0,2,2013-09-30,6
420.0,42.0,2,2013-09-30,6
420.0,42.0,2,2013-09-30,6
400.0,62.0,2,2013-09-30,6
421.0,19.0,2,2013-09-30,6
421.0,19.0,2,2013-09-30,6
420.0,42.0,2,2013-09-30,6
421.0,19.0,2,2013-09-30,6
321.0,19.0,2,2013-09-30,6
150.0,106.0,2,2013-09-30,6
424.0,62.0,2,2013-09-30,6
424.0,62.0,2,2013-09-30,6
423.0,62.0,2,2013-09-30,6
424.0,62.0,2,2013-09-30,6
423.0,62.0,2,2013-09-30,6
421.0,19.0,2,2013-09-30,6
420.0,42.0,2,2013-09-30,6
253.0,62.0,2,2013-09-30,6
423.0,62.0,2,2013-09-30,6
424.0,62.0,2,2013-09-30,6
150.0,106.0,2,2013-09-30,6
429.0,2.0,2,2013-09-30,6
430.0,2.0,2,2013-10-01,7
431.0,2.0,2,2013-10-01,7
429.0,2.0,2,2013-10-01,7
431.0,2.0,2,2013-10-01,7
430.0,2.0,2,2013-10-01,7
431.0,2.0,2,2013-10-01,7
14.0,36.0,2,2013-10-01,7
431.0,2.0,2,2013-10-01,7
246.0,2.0,2,2013-10-01,7
442.0,160.0,2,2013-10-01,7
