QId,RespondUserId,PostUserId,Time,days
2203,525.0,46.0,2012-02-23 15:32:54.223,36
2206,317.0,109.0,2012-02-23 16:21:31.447,36
2211,38.0,81.0,2012-02-23 16:53:02.177,36
2224,569.0,46.0,2012-02-23 20:39:30.940,36
2227,580.0,12.0,2012-02-23 21:00:54.173,36
2231,571.0,571.0,2012-02-27 19:13:53.393,40
2234,581.0,109.0,2012-02-23 23:16:24.940,37
2240,501.0,125.0,2012-03-02 19:24:24.297,44
2241,569.0,43.0,2012-02-24 04:20:55.210,37
2242,65.0,46.0,2012-02-24 10:09:20.947,37
2245,65.0,,2012-02-24 08:02:38.303,37
2248,10.0,121.0,2012-02-24 17:05:20.147,37
2261,27.0,9.0,2012-02-24 14:30:32.337,37
2265,589.0,,2012-02-24 16:32:25.133,37
2275,569.0,569.0,2012-03-09 00:57:37.197,51
2279,525.0,46.0,2012-02-24 19:18:11.870,37
2280,592.0,46.0,2012-02-24 20:25:37.683,37
2284,294.0,12.0,2012-02-24 19:32:02.430,37
2289,8.0,46.0,2012-02-24 21:20:12.263,38
2300,121.0,12.0,2012-02-25 00:15:52.670,38
2304,172.0,187.0,2012-02-25 02:18:22.113,38
2309,534.0,312.0,2012-02-25 19:09:19.320,38
2323,89.0,,2012-02-25 16:48:53.180,38
2326,103.0,184.0,2012-02-25 19:25:57.037,38
2333,599.0,69.0,2012-02-26 04:29:05.010,39
2334,89.0,46.0,2012-02-26 20:56:30.770,39
2335,357.0,81.0,2012-02-26 17:01:22.007,39
2336,,571.0,2012-02-28 02:02:04.753,41
2350,604.0,43.0,2012-02-26 17:58:12.030,39
2356,207.0,51.0,2012-02-27 15:54:55.500,40
2357,,12.0,2012-02-26 20:31:34.437,39
2362,603.0,142.0,2012-03-03 16:59:38.693,45
2369,12.0,81.0,2012-02-27 09:58:24.783,40
2373,604.0,184.0,2012-02-27 10:35:52.037,40
2377,604.0,12.0,2012-02-27 15:01:46.883,40
2384,397.0,46.0,2012-02-27 19:37:37.920,40
2388,360.0,46.0,2012-02-27 20:50:17.970,40
2395,571.0,12.0,2012-02-27 22:05:09.890,41
2404,10.0,43.0,2012-02-28 02:40:43.727,41
2411,573.0,363.0,2012-02-28 15:30:27.770,41
2414,616.0,,2012-02-28 13:34:30.670,41
2419,515.0,69.0,2012-02-28 15:34:50.353,41
2425,354.0,103.0,2012-02-28 17:31:09.777,41
2426,61.0,12.0,2012-02-28 17:38:29.827,41
2430,300.0,8.0,2012-02-28 21:44:34.440,42
2440,103.0,12.0,2012-02-29 01:11:35.057,42
2449,387.0,121.0,2012-02-29 06:25:26.693,42
2453,240.0,125.0,2012-02-29 11:39:09.797,42
2456,172.0,36.0,2012-02-29 17:24:44.690,42
2459,86.0,495.0,2012-02-29 19:22:47.337,42
2464,620.0,46.0,2012-02-29 21:35:29.167,43
2468,109.0,309.0,2012-03-01 12:12:49.180,43
2475,427.0,187.0,2012-03-01 03:59:23.017,43
2478,573.0,12.0,2012-03-01 08:38:02.727,43
2485,148.0,36.0,2012-03-01 17:46:26.020,43
2486,354.0,43.0,2012-03-01 17:20:39.987,43
2493,588.0,173.0,2012-03-01 19:26:32.060,43
2496,631.0,12.0,2012-03-01 19:53:45.003,43
2499,527.0,81.0,2012-03-01 20:47:23.243,43
2512,495.0,46.0,2012-03-02 10:53:19.277,44
2516,61.0,240.0,2012-03-02 09:56:52.383,44
