QId,RespondUserId,PostUserId,Time,days
1,7.0,13.0,2010-11-02 19:15:20.813,0
2,23.0,71.0,2011-02-23 08:34:24.153,112
3,40.0,59.0,2010-11-03 21:11:52.053,1
7,23.0,78.0,2010-11-02 20:54:20.337,0
15,57.0,1236.0,2011-01-17 18:25:42.720,75
17,,42.0,2010-11-02 20:09:04.537,0
19,57.0,82.0,2010-11-02 20:53:01.300,0
21,,142.0,2010-11-13 01:38:40.830,10
24,70.0,272.0,2010-11-10 21:13:47.193,8
27,72.0,42.0,2010-11-02 20:21:45.097,0
29,77.0,56.0,2010-11-02 20:25:31.397,0
31,77.0,79.0,2010-11-02 20:51:29.503,0
35,75.0,,2010-11-02 20:39:35.933,0
37,76.0,353.0,2010-11-16 05:01:32.953,13
41,40.0,838.0,2010-12-21 02:17:49.827,48
49,,78.0,2010-11-10 16:59:58.837,7
52,4.0,,2010-11-02 21:32:29.757,0
62,82.0,82.0,2010-11-02 22:23:43.287,0
68,104.0,97.0,2010-11-02 22:50:57.147,0
71,29.0,59.0,2010-11-05 21:46:59.323,3
72,82.0,82.0,2010-11-02 22:46:27.527,0
75,104.0,,2011-01-14 05:34:11.240,72
78,4.0,29.0,2010-11-02 22:50:07.817,0
79,47.0,166.0,2010-11-13 03:06:09.493,10
83,29.0,166.0,2010-11-05 17:18:30.797,2
85,104.0,82.0,2010-11-02 23:08:28.433,0
89,71.0,20.0,2010-11-03 01:14:56.533,0
90,4.0,134.0,2010-11-03 10:50:46.967,0
93,71.0,124.0,2010-11-03 05:35:51.833,0
94,107.0,15.0,2010-11-04 20:18:46.267,2
98,112.0,82.0,2010-11-03 00:03:28.897,0
100,82.0,112.0,2010-11-03 00:35:39.267,0
101,82.0,15.0,2010-11-04 16:23:27.707,1
102,4.0,66.0,2010-11-03 07:18:32.080,0
111,82.0,29.0,2010-11-03 01:56:44.590,0
115,82.0,225.0,2010-11-12 02:15:34.303,9
122,71.0,124.0,2010-11-03 07:09:33.360,0
123,8.0,9624.0,2011-01-15 18:12:46.067,73
129,23.0,124.0,2010-11-03 07:36:18.657,0
134,56.0,82.0,2010-11-03 10:57:46.963,0
139,,520.0,2010-11-18 21:45:53.330,16
142,82.0,42.0,2010-11-03 15:01:02.880,0
145,66.0,82.0,2010-11-03 14:50:14.863,0
147,139.0,82.0,2010-11-03 14:11:11.810,0
156,7.0,,2010-11-03 16:52:11.147,0
159,4.0,82.0,2010-11-03 17:20:02.617,0
160,36.0,29.0,2010-11-04 22:21:28.517,2
167,74.0,78.0,2010-11-08 02:22:36.327,5
168,74.0,59.0,2010-11-03 21:29:10.653,1
173,48.0,13.0,2010-11-03 20:57:39.023,1
185,82.0,124.0,2010-11-04 05:16:32.427,1
186,41.0,124.0,2010-11-04 01:36:56.683,1
197,71.0,97.0,2010-11-04 06:49:45.187,1
202,71.0,74.0,2010-11-04 07:34:39.140,1
208,126.0,74.0,2010-11-04 10:37:01.557,1
214,,15.0,2010-11-04 14:29:24.650,1
217,,13.0,2010-11-04 13:24:01.467,1
236,7.0,124.0,2010-11-04 22:30:19.533,2
237,71.0,121.0,2010-11-04 23:31:22.353,2
239,71.0,15.0,2010-11-04 22:59:21.527,2
252,13.0,163.0,2010-11-05 05:05:42.753,2
257,82.0,59.0,2010-11-05 18:42:54.483,2
258,71.0,82.0,2010-11-05 00:41:03.683,2
268,139.0,,2010-11-05 11:51:58.950,2
270,119.0,176.0,2010-11-13 19:16:15.057,11
272,119.0,,2010-11-05 12:50:17.473,2
286,119.0,74.0,2010-11-06 05:51:44.660,3
290,124.0,66.0,2010-11-06 08:28:26.600,3
296,119.0,142.0,2010-11-12 16:36:50.590,9
300,136.0,312.0,2010-11-11 11:26:48.413,8
304,66.0,391.0,2011-01-01 22:35:12.710,60
305,140.0,166.0,2010-11-06 21:16:16.637,4
312,126.0,124.0,2010-11-07 09:57:31.100,4
317,66.0,78.0,2010-11-07 16:07:16.277,4
321,4.0,13.0,2010-11-07 17:19:19.433,4
326,41.0,82.0,2010-11-07 21:37:31.733,5
328,41.0,13.0,2010-11-07 22:26:44.683,5
331,41.0,82.0,2010-11-07 22:46:04.410,5
335,4.0,166.0,2010-11-08 01:09:45.120,5
339,124.0,18.0,2010-11-08 04:51:40.923,5
340,,124.0,2010-11-08 04:02:33.307,5
341,41.0,163.0,2010-11-08 07:23:29.973,5
353,,,2010-11-08 08:28:41.380,5
356,126.0,78.0,2010-11-09 17:57:10.487,6
361,171.0,47.0,2010-11-08 12:09:32.267,5
363,126.0,124.0,2010-11-08 16:17:37.413,5
370,57.0,59.0,2010-11-08 15:24:11.143,5
371,139.0,,2010-11-08 15:26:23.543,5
379,29.0,184.0,2010-11-09 21:16:39.130,7
383,82.0,13.0,2010-11-08 23:44:07.127,6
384,29.0,29.0,2010-11-16 18:37:03.237,13
388,103.0,82.0,2010-11-08 23:17:19.390,6
389,139.0,42.0,2010-11-09 23:39:12.650,7
391,139.0,124.0,2010-11-08 23:51:25.353,6
408,133.0,166.0,2010-11-09 12:34:57.487,6
409,133.0,66.0,2010-11-09 20:47:33.723,7
419,72.0,1272.0,2011-02-14 01:50:38.963,103
420,104.0,82.0,2010-11-09 18:01:47.923,6
426,174.0,124.0,2010-11-09 20:23:02.583,7
427,17.0,124.0,2010-11-09 19:55:50.603,7
437,29.0,59.0,2010-11-10 20:00:36.563,8
442,196.0,124.0,2010-11-09 21:22:21.573,7
455,88.0,124.0,2010-11-09 23:23:12.063,7
461,4.0,19.0,2010-11-10 05:08:36.757,7
463,152.0,126.0,2010-11-10 05:54:01.383,7
466,207.0,166.0,2010-11-10 02:23:25.783,7
478,226.0,651.0,2010-11-27 04:19:25.077,24
484,225.0,,2010-11-28 04:12:07.987,25
486,76.0,184.0,2010-11-10 10:39:21.013,7
490,4.0,66.0,2010-11-10 12:39:45.707,7
493,107.0,97.0,2010-11-10 12:32:57.583,7
507,250.0,61.0,2010-11-10 19:26:35.423,8
530,,107.0,2010-11-10 23:38:06.200,8
541,124.0,166.0,2010-11-11 13:00:41.933,8
542,202.0,124.0,2010-11-11 06:07:08.830,8
550,71.0,126.0,2010-11-11 09:19:50.977,8
556,308.0,74.0,2010-11-11 10:19:12.900,8
560,309.0,358.0,2010-12-13 21:42:24.287,41
566,28.0,869.0,2010-12-16 23:31:33.343,44
567,,11.0,2010-11-11 18:42:47.267,8
570,315.0,97.0,2010-11-11 13:30:51.317,8
575,317.0,20.0,2010-11-11 14:41:32.910,8
584,236.0,,2010-11-12 16:27:25.313,9
589,196.0,42.0,2010-11-11 18:12:21.780,8
598,,142.0,2010-11-11 22:21:16.820,9
603,139.0,347.0,2010-11-12 00:01:38.013,9
610,251.0,74.0,2010-11-12 01:17:02.933,9
614,229.0,74.0,2010-11-12 07:56:26.767,9
615,74.0,292.0,2010-11-12 16:36:33.907,9
619,202.0,95.0,2010-11-12 08:44:03.670,9
629,97.0,386.0,2011-02-28 16:20:51.453,117
630,76.0,539.0,2010-11-18 14:31:46.883,15
634,82.0,345.0,2010-11-13 02:52:35.387,10
639,83.0,312.0,2010-11-27 11:13:53.917,24
647,229.0,243.0,2010-11-13 11:58:52.737,10
650,337.0,142.0,2010-11-12 16:46:05.040,9
651,4.0,217.0,2010-11-12 18:29:50.710,9
661,213.0,74.0,2010-11-12 18:18:00.230,9
672,,17.0,2010-11-13 02:41:54.460,10
676,238.0,62.0,2010-11-12 23:42:09.007,10
679,57.0,19.0,2010-11-14 05:53:27.327,11
704,306.0,142.0,2010-11-13 14:16:22.713,10
716,57.0,56.0,2010-11-13 15:55:47.100,10
721,1708.0,42.0,2010-11-13 18:01:32.763,10
727,74.0,329.0,2010-11-13 19:28:08.310,11
728,74.0,2451.0,2011-04-23 19:49:25.720,172
756,20.0,19.0,2010-11-14 05:24:10.750,11
763,402.0,504.0,2010-11-17 12:34:30.597,14
768,188.0,329.0,2010-11-14 14:32:06.067,11
782,413.0,124.0,2010-11-15 11:25:41.910,12
783,414.0,369.0,2010-11-14 18:15:31.070,11
791,41.0,243.0,2010-11-14 20:09:20.850,12
798,418.0,82.0,2010-11-15 00:20:50.513,12
799,196.0,82.0,2010-11-14 22:17:01.223,12
810,293.0,373.0,2010-11-15 11:21:54.583,12
814,124.0,18.0,2010-11-16 04:04:11.900,13
815,78.0,,2011-01-27 16:29:52.540,85
817,425.0,142.0,2010-11-15 14:01:54.627,12
830,425.0,82.0,2010-11-15 12:13:33.820,12
838,431.0,489.0,2010-11-16 17:47:02.913,13
843,244.0,369.0,2010-11-15 16:18:37.727,12
847,433.0,62.0,2010-11-15 18:35:11.587,12
849,373.0,56.0,2010-11-15 19:10:25.033,13
850,126.0,329.0,2010-11-15 18:10:04.483,12
862,436.0,82.0,2010-11-15 22:09:22.153,13
866,66.0,345.0,2010-11-15 22:40:59.650,13
867,217.0,29.0,2010-11-15 23:12:45.383,13
879,353.0,516.0,2010-11-17 14:55:47.083,14
880,,66.0,2010-12-05 17:11:45.483,32
882,353.0,62.0,2010-11-16 08:45:10.887,13
886,61.0,,2010-12-07 23:00:45.883,35
893,447.0,126.0,2010-11-16 09:39:12.343,13
900,,,2010-11-16 12:13:18.950,13
916,474.0,74.0,2010-11-16 22:10:04.947,14
917,473.0,391.0,2010-11-17 05:34:27.887,14
924,486.0,504.0,2010-11-17 00:14:36.323,14
925,472.0,373.0,2010-11-16 18:41:56.210,13
937,493.0,61.0,2010-11-17 02:45:27.443,14
946,28.0,28.0,2010-11-19 18:19:23.177,16
961,453.0,472.0,2010-11-17 02:20:11.350,14
963,504.0,347.0,2010-11-17 01:35:05.117,14
970,390.0,347.0,2010-11-17 02:03:59.820,14
983,78.0,,2010-11-17 10:10:59.637,14
995,217.0,393.0,2010-11-17 22:27:02.123,15
999,,166.0,2010-11-17 13:52:19.423,14
1008,495.0,9624.0,2011-01-15 16:03:00.700,73
1014,66.0,347.0,2010-11-17 20:25:16.900,15
1018,159.0,,2010-11-17 22:19:39.400,15
1026,526.0,74.0,2010-11-17 22:47:12.147,15
1030,526.0,504.0,2010-11-17 23:16:07.330,15
1037,126.0,42.0,2010-11-18 02:40:16.147,15
1039,126.0,107.0,2010-11-18 23:02:27.070,16
1042,124.0,42.0,2010-11-18 04:45:58.580,15
1051,447.0,369.0,2010-11-18 08:41:41.100,15
1060,104.0,504.0,2010-11-18 13:47:58.460,15
1061,104.0,126.0,2010-11-18 14:53:04.923,15
1067,540.0,345.0,2010-11-18 16:15:09.250,15
1073,329.0,20.0,2010-11-18 20:39:59.970,16
1074,126.0,373.0,2010-11-18 18:28:17.390,15
1075,373.0,42.0,2010-11-18 18:30:53.330,15
1091,217.0,42.0,2010-11-19 03:23:26.207,16
1096,540.0,379.0,2010-11-19 23:44:20.320,17
1099,551.0,66.0,2010-11-19 08:12:31.967,16
1102,552.0,133.0,2010-11-19 12:54:13.747,16
1106,,133.0,2010-11-19 12:04:37.663,16
1111,556.0,542.0,2010-11-19 19:49:40.950,17
1126,4.0,74.0,2010-11-19 23:55:39.630,17
1128,4.0,166.0,2010-11-20 00:18:20.663,17
1135,29.0,166.0,2010-11-20 01:27:43.583,17
1142,124.0,184.0,2010-11-20 14:09:24.797,17
1143,392.0,383.0,2010-11-21 09:52:38.663,18
1151,74.0,66.0,2010-11-20 09:03:24.733,17
1155,567.0,74.0,2010-11-20 09:44:11.000,17
1157,568.0,124.0,2010-11-21 00:22:29.113,18
1159,569.0,139.0,2010-11-24 15:47:54.407,21
1165,217.0,166.0,2010-11-20 19:31:25.590,18
1171,540.0,347.0,2010-11-21 04:35:06.520,18
1174,540.0,347.0,2010-11-21 05:33:04.130,18
1190,582.0,166.0,2010-11-21 22:20:24.167,19
1192,573.0,347.0,2010-11-22 04:12:18.527,19
1193,447.0,74.0,2010-11-22 03:18:48.340,19
1201,592.0,562.0,2010-11-22 14:44:10.403,19
1203,414.0,66.0,2010-11-22 20:27:14.940,20
1205,562.0,42.0,2010-11-23 03:08:03.180,20
1213,592.0,142.0,2010-11-25 04:28:04.027,22
1216,66.0,217.0,2010-11-22 21:49:24.463,20
1220,41.0,69.0,2010-11-23 01:42:21.537,20
1222,347.0,383.0,2010-11-25 00:21:34.703,22
1223,353.0,66.0,2010-11-24 23:03:33.727,22
1227,604.0,56.0,2010-11-23 06:14:20.843,20
1235,605.0,606.0,2010-11-23 13:12:37.387,20
1236,126.0,,2010-11-23 09:55:26.000,20
1247,229.0,142.0,2010-11-23 20:44:51.717,21
1250,558.0,56.0,2010-11-23 20:34:42.597,21
1263,119.0,176.0,2010-12-01 04:44:57.167,28
1266,552.0,59.0,2010-11-24 14:06:09.447,21
1267,592.0,329.0,2010-11-24 13:49:52.143,21
1279,619.0,66.0,2010-11-24 20:45:43.113,22
1289,309.0,66.0,2010-11-25 08:04:57.510,22
1292,567.0,66.0,2010-11-25 08:34:46.830,22
1294,159.0,474.0,2010-11-25 09:53:45.527,22
1302,230.0,383.0,2010-11-25 19:43:11.207,23
1305,635.0,391.0,2010-11-25 23:36:40.640,23
1307,619.0,329.0,2010-11-25 22:12:34.567,23
1320,71.0,,2010-11-26 09:28:00.973,23
1323,,139.0,2010-11-27 20:40:49.340,25
1324,97.0,20.0,2010-11-26 22:43:16.277,24
1327,1708.0,,2010-11-27 09:07:12.590,24
1334,558.0,42.0,2010-11-27 17:28:36.993,24
1336,619.0,329.0,2010-11-27 11:07:08.023,24
1345,652.0,329.0,2010-11-27 12:55:02.897,24
1353,656.0,78.0,2010-11-28 15:55:47.637,25
1354,20.0,184.0,2010-11-27 20:27:08.873,25
1361,61.0,29.0,2010-11-27 22:05:21.397,25
1368,652.0,124.0,2010-11-28 05:08:25.027,25
1372,567.0,124.0,2010-11-28 22:51:42.523,26
1377,662.0,66.0,2010-11-28 13:57:55.933,25
1380,662.0,329.0,2010-11-28 15:42:37.363,25
1383,619.0,166.0,2010-11-28 15:32:21.653,25
1386,562.0,42.0,2010-11-28 21:30:39.100,26
1392,562.0,184.0,2010-11-28 21:04:53.693,26
1402,619.0,124.0,2010-11-28 23:12:21.017,26
1405,418.0,504.0,2010-11-29 00:35:52.747,26
1410,41.0,661.0,2010-11-29 01:35:51.127,26
1417,540.0,347.0,2010-11-29 06:23:05.670,26
1419,540.0,329.0,2010-11-29 10:01:19.123,26
1421,71.0,124.0,2010-11-29 07:13:45.023,26
1428,540.0,74.0,2010-11-29 14:21:57.437,26
1430,672.0,670.0,2010-11-29 13:26:41.110,26
1438,144.0,,2010-11-29 19:42:50.123,27
1442,652.0,373.0,2010-11-29 17:44:04.150,26
1445,540.0,,2010-11-29 19:55:29.290,27
1462,540.0,347.0,2010-11-30 18:36:35.620,27
1467,682.0,392.0,2010-12-01 04:59:49.060,28
1479,692.0,124.0,2010-11-30 21:37:32.050,28
1486,124.0,329.0,2010-12-01 01:13:14.883,28
1493,104.0,74.0,2010-11-30 23:30:56.057,28
1503,690.0,74.0,2010-12-01 10:45:39.143,28
1507,329.0,793.0,2010-12-12 17:05:36.957,39
1508,540.0,369.0,2010-12-01 15:09:52.047,28
1513,104.0,347.0,2010-12-01 15:35:22.403,28
1518,702.0,702.0,2010-12-03 16:22:41.440,30
1523,704.0,369.0,2010-12-01 19:01:21.103,29
1524,558.0,56.0,2010-12-01 19:31:21.067,29
1528,246.0,520.0,2010-12-01 20:55:43.637,29
1530,246.0,373.0,2010-12-02 16:39:09.657,29
1533,144.0,166.0,2010-12-02 14:24:33.063,29
1536,708.0,20.0,2010-12-02 03:11:08.797,29
1540,567.0,392.0,2010-12-02 12:30:54.257,29
1541,605.0,107.0,2010-12-02 08:18:51.647,29
1544,358.0,829.0,2010-12-16 02:30:41.203,43
1545,558.0,369.0,2010-12-02 12:34:34.033,29
1557,41.0,56.0,2010-12-02 19:14:48.150,30
1566,642.0,383.0,2010-12-02 22:15:23.490,30
1570,551.0,701.0,2010-12-03 09:40:36.510,30
1572,293.0,373.0,2010-12-03 14:31:28.260,30
1595,136.0,347.0,2010-12-03 18:24:59.333,30
1599,358.0,396.0,2010-12-03 22:20:02.847,31
1601,40.0,329.0,2010-12-03 23:16:08.747,31
1606,520.0,383.0,2010-12-04 11:50:43.800,31
1610,551.0,,2010-12-04 04:53:36.150,31
1615,540.0,66.0,2010-12-04 10:17:08.437,31
1621,540.0,329.0,2010-12-04 15:10:50.513,31
1626,729.0,383.0,2010-12-04 19:21:53.363,32
1628,540.0,353.0,2010-12-04 19:04:52.907,32
1631,540.0,369.0,2010-12-04 20:04:52.223,32
1634,41.0,62.0,2010-12-05 01:19:53.893,32
1637,734.0,1370.0,2011-01-24 18:21:56.430,82
1639,,520.0,2010-12-04 22:47:28.523,32
1646,61.0,1236.0,2011-01-15 12:52:34.147,73
1647,738.0,82.0,2010-12-05 11:05:10.727,32
1663,4.0,66.0,2010-12-05 23:16:22.877,33
1673,567.0,74.0,2010-12-06 08:10:53.760,33
1680,518.0,329.0,2010-12-06 12:06:06.253,33
1681,329.0,,2010-12-07 09:34:28.170,34
1683,552.0,800.0,2010-12-12 20:34:15.837,40
1685,592.0,329.0,2010-12-06 17:20:06.940,33
1686,293.0,56.0,2010-12-06 16:45:41.350,33
1690,418.0,107.0,2010-12-06 16:14:42.730,33
1716,652.0,661.0,2010-12-07 04:59:20.313,34
1720,661.0,,2010-12-07 11:16:10.087,34
1734,144.0,166.0,2010-12-07 16:31:24.803,34
1737,144.0,791.0,2010-12-15 18:00:01.323,42
1744,176.0,701.0,2010-12-08 08:44:45.767,35
1747,447.0,166.0,2010-12-08 14:56:01.487,35
1756,358.0,,2010-12-09 02:28:54.203,36
1763,749.0,701.0,2010-12-09 08:35:37.803,36
1766,592.0,386.0,2010-12-09 14:11:26.667,36
1772,771.0,66.0,2010-12-09 19:04:33.570,37
1775,213.0,13.0,2010-12-09 23:40:47.227,37
1779,29.0,518.0,2010-12-10 10:15:36.790,37
1789,202.0,56.0,2010-12-10 08:07:28.857,37
1791,202.0,74.0,2010-12-10 08:27:23.137,37
1797,562.0,661.0,2010-12-10 19:33:22.620,38
1799,,124.0,2010-12-20 09:34:46.937,47
1801,213.0,800.0,2010-12-11 23:17:41.040,39
1816,797.0,775.0,2010-12-14 20:38:45.493,42
1819,690.0,59.0,2010-12-11 20:14:53.213,39
1822,562.0,369.0,2010-12-11 18:30:58.740,38
1836,293.0,347.0,2010-12-12 02:20:15.417,39
1839,125.0,391.0,2010-12-12 04:45:34.667,39
1843,47.0,347.0,2010-12-12 15:55:57.500,39
1846,229.0,358.0,2010-12-12 15:47:14.150,39
1847,667.0,1335.0,2011-01-16 23:14:29.277,75
1852,807.0,775.0,2010-12-13 02:21:02.590,40
1873,605.0,369.0,2010-12-13 12:33:50.407,40
1875,807.0,66.0,2010-12-13 22:32:35.153,41
1876,813.0,56.0,2010-12-13 20:16:47.043,41
1888,4.0,520.0,2010-12-13 22:30:49.397,41
1894,821.0,329.0,2010-12-14 08:45:44.870,41
1901,,1236.0,2011-01-14 11:02:34.143,72
1906,188.0,188.0,2011-01-13 20:53:54.687,72
1907,834.0,518.0,2010-12-15 14:44:06.510,42
1908,4.0,,2010-12-14 22:13:35.620,42
1909,701.0,166.0,2010-12-14 21:56:40.477,42
1915,66.0,124.0,2010-12-14 22:03:44.620,42
1916,329.0,347.0,2010-12-14 23:41:15.017,42
1939,325.0,74.0,2010-12-15 09:13:17.397,42
1942,768.0,124.0,2010-12-15 10:26:34.710,42
1949,552.0,74.0,2010-12-15 11:27:45.947,42
1952,724.0,,2010-12-16 00:22:33.177,43
1957,847.0,832.0,2010-12-15 17:01:36.470,42
1968,,386.0,2010-12-17 11:04:26.007,44
1982,860.0,701.0,2010-12-16 10:15:16.933,43
1984,847.0,724.0,2010-12-16 11:53:15.883,43
1989,862.0,791.0,2010-12-16 14:33:40.857,43
2000,144.0,59.0,2010-12-17 13:45:49.527,44
2001,558.0,107.0,2010-12-16 18:50:55.130,43
2006,868.0,504.0,2010-12-16 22:10:34.450,44
2017,406.0,701.0,2010-12-17 13:07:56.460,44
2027,749.0,761.0,2010-12-18 13:30:34.193,45
2029,877.0,2359.0,2011-03-09 03:52:50.567,126
2032,202.0,66.0,2010-12-18 10:07:40.253,45
2036,880.0,1708.0,2010-12-18 06:49:33.193,45
2041,66.0,329.0,2010-12-18 17:33:23.567,45
2043,667.0,,2011-01-14 19:09:12.770,73
2045,304.0,761.0,2010-12-18 17:46:58.103,45
2051,761.0,838.0,2010-12-18 23:10:37.913,46
2055,66.0,329.0,2010-12-19 12:41:51.800,46
2059,126.0,890.0,2010-12-19 19:02:28.327,47
2064,20.0,2151.0,2011-02-28 22:49:56.310,118
2072,724.0,66.0,2010-12-20 00:38:12.877,47
2077,749.0,,2010-12-20 04:34:12.123,47
2088,74.0,358.0,2010-12-20 14:04:47.863,47
2089,74.0,358.0,2010-12-20 13:55:45.067,47
2095,892.0,1708.0,2010-12-20 15:21:53.647,47
2100,902.0,329.0,2010-12-20 19:15:21.523,48
2111,74.0,377.0,2010-12-21 22:20:54.607,49
2112,250.0,,2010-12-21 16:51:42.303,48
2115,804.0,74.0,2010-12-21 13:47:38.880,48
2119,1708.0,,2010-12-21 19:06:42.697,49
2131,724.0,775.0,2010-12-21 21:27:15.080,49
2144,618.0,329.0,2010-12-22 09:43:06.033,49
2147,749.0,107.0,2010-12-22 09:10:42.850,49
2148,567.0,358.0,2010-12-22 11:23:15.630,49
2152,250.0,107.0,2010-12-22 15:22:35.030,49
2156,927.0,930.0,2010-12-22 20:15:30.240,50
2157,369.0,930.0,2010-12-22 20:08:53.397,50
2158,929.0,474.0,2010-12-22 21:01:11.393,50
2166,847.0,504.0,2010-12-22 21:38:46.117,50
2169,935.0,329.0,2010-12-22 23:12:03.733,50
2175,4.0,938.0,2010-12-23 02:00:18.680,50
2178,74.0,562.0,2010-12-23 10:27:10.050,50
2179,551.0,520.0,2010-12-23 03:20:29.610,50
2187,923.0,1708.0,2010-12-23 15:04:26.533,50
2189,930.0,869.0,2011-01-10 19:12:04.947,69
2196,66.0,347.0,2010-12-23 16:32:36.217,50
2197,1708.0,393.0,2011-01-02 16:21:18.280,60
2201,82.0,124.0,2010-12-24 08:30:33.953,51
2204,948.0,329.0,2010-12-23 19:10:59.923,51
2206,775.0,124.0,2010-12-23 21:28:39.737,51
2207,329.0,124.0,2010-12-24 06:57:45.480,51
2228,954.0,329.0,2010-12-24 16:15:43.003,51
2229,954.0,13.0,2010-12-24 14:10:23.017,51
2239,871.0,959.0,2010-12-24 18:17:13.343,51
2244,749.0,329.0,2010-12-25 02:12:57.073,52
2245,961.0,78.0,2010-12-24 21:36:50.933,52
2249,724.0,443.0,2011-01-29 17:57:00.553,87
2250,78.0,1040.0,2010-12-31 08:46:01.873,58
2254,724.0,995.0,2010-12-27 22:53:00.840,55
2256,966.0,238.0,2010-12-25 19:15:29.247,53
2260,948.0,124.0,2010-12-26 08:03:43.657,53
2264,558.0,1236.0,2011-01-14 11:15:19.833,72
2268,238.0,383.0,2010-12-27 02:57:26.300,54
2269,954.0,369.0,2010-12-26 13:48:12.740,53
2272,977.0,391.0,2010-12-26 19:15:34.837,54
2279,775.0,124.0,2010-12-27 06:29:25.413,54
2281,985.0,,2010-12-27 03:15:52.700,54
2291,74.0,266.0,2010-12-27 19:52:56.973,55
2292,74.0,,2010-12-27 09:17:30.763,54
2317,775.0,775.0,2010-12-28 15:33:24.020,55
2325,1002.0,775.0,2010-12-28 19:36:47.243,56
2328,202.0,869.0,2010-12-29 06:32:24.733,56
2332,124.0,520.0,2010-12-29 01:09:28.897,56
2334,115.0,869.0,2010-12-29 06:39:04.930,56
2341,605.0,166.0,2010-12-29 13:12:51.073,56
2347,775.0,66.0,2010-12-29 15:58:54.053,56
2355,771.0,66.0,2010-12-29 18:01:11.527,56
2361,1018.0,391.0,2010-12-30 03:48:26.257,57
2363,74.0,775.0,2010-12-30 15:59:02.967,57
2368,246.0,,2010-12-30 05:08:56.790,57
2372,567.0,74.0,2010-12-31 06:07:49.583,58
2377,1029.0,13.0,2010-12-30 15:00:48.690,57
2378,845.0,347.0,2010-12-30 14:01:24.613,57
2392,786.0,166.0,2010-12-31 14:10:18.527,58
2394,1035.0,,2010-12-31 01:56:58.520,58
2398,1037.0,869.0,2011-01-01 03:26:58.167,59
2407,329.0,,2011-01-01 07:53:05.813,59
2408,1042.0,166.0,2010-12-31 15:18:19.370,58
2409,749.0,386.0,2011-01-10 12:40:46.287,68
2415,947.0,1013.0,2010-12-31 19:52:34.700,59
2425,605.0,347.0,2011-01-01 16:05:26.797,59
2430,871.0,520.0,2011-01-01 20:44:41.017,60
2431,871.0,520.0,2011-01-01 20:47:44.213,60
2435,329.0,,2011-01-03 08:14:54.990,61
2438,961.0,504.0,2011-01-02 14:01:01.197,60
2439,1056.0,74.0,2011-01-02 05:55:48.827,60
2447,66.0,347.0,2011-01-02 15:18:52.197,60
2451,1065.0,74.0,2011-01-03 09:00:26.360,61
2455,4.0,166.0,2011-01-03 13:45:56.427,61
2468,66.0,1039.0,2011-01-06 13:37:51.730,64
2469,1073.0,775.0,2011-01-03 01:55:31.287,61
2475,429.0,838.0,2011-01-03 23:40:29.263,62
2489,4.0,661.0,2011-01-03 20:59:44.900,62
2490,1077.0,948.0,2011-01-03 23:05:41.813,62
2497,872.0,66.0,2011-01-04 01:53:29.140,62
2501,74.0,329.0,2011-01-04 08:43:20.507,62
2502,74.0,775.0,2011-01-04 16:14:17.613,62
2516,246.0,724.0,2011-01-05 03:26:08.967,63
2523,,329.0,2011-01-05 13:33:30.417,63
2530,66.0,,2011-01-05 17:53:54.287,63
2532,66.0,,2011-01-05 20:42:45.563,64
2537,66.0,930.0,2011-01-05 23:57:50.670,64
2550,847.0,66.0,2011-01-06 09:48:32.563,64
2554,171.0,329.0,2011-01-06 20:38:00.697,65
2558,922.0,,2011-01-06 15:10:21.910,64
2563,1115.0,329.0,2011-01-06 17:16:14.130,64
2579,329.0,19.0,2011-01-07 02:58:29.537,65
2582,4.0,392.0,2011-01-07 02:21:29.627,65
2585,304.0,1236.0,2011-01-14 12:16:19.523,72
2594,,838.0,2011-01-07 15:31:33.370,65
2596,358.0,386.0,2011-01-07 17:12:49.177,65
2597,724.0,347.0,2011-01-07 19:46:42.917,66
2598,329.0,1236.0,2011-01-14 14:01:21.953,72
2600,144.0,701.0,2011-01-07 20:45:09.857,66
2615,961.0,329.0,2011-01-08 00:34:40.940,66
2617,558.0,329.0,2011-01-08 02:06:27.587,66
2619,1046.0,329.0,2011-01-08 03:30:40.840,66
2625,202.0,126.0,2011-01-08 08:48:14.440,66
2627,1156.0,791.0,2011-01-08 16:21:49.930,66
2628,238.0,329.0,2011-01-08 14:34:41.983,66
2630,1129.0,166.0,2011-01-08 21:05:47.237,67
2641,961.0,948.0,2011-01-09 21:52:14.590,68
2644,807.0,1236.0,2011-01-14 16:28:30.273,72
2645,724.0,329.0,2011-01-09 11:48:44.767,67
2658,4.0,520.0,2011-01-09 21:20:57.613,68
2660,955.0,1236.0,2011-01-14 13:55:09.397,72
2667,961.0,948.0,2011-01-10 15:45:16.780,68
2670,1708.0,838.0,2011-01-10 14:24:05.150,68
2672,592.0,1236.0,2011-01-14 11:42:01.160,72
2679,775.0,377.0,2011-01-10 18:07:49.490,68
2684,724.0,347.0,2011-01-10 21:11:29.197,69
2690,72.0,347.0,2011-01-10 21:50:49.473,69
2701,930.0,1370.0,2011-01-16 15:20:39.337,74
2702,386.0,1236.0,2011-01-13 23:43:41.017,72
2708,592.0,166.0,2011-01-11 22:25:55.240,70
2709,930.0,1370.0,2011-01-17 15:55:44.360,75
2710,948.0,,2011-01-11 17:14:39.590,69
2717,954.0,124.0,2011-01-11 19:51:16.167,70
2721,72.0,1341.0,2011-01-22 15:55:00.693,80
